No,Nama Satker,Nomor Rekening,Nama Rekening,Tanggal Transaksi Terakhir,Saldo Akhir,Saldo Telah Menjadi Hak Negara,Saldo Rekening Antara untuk menampung pembayaran dari negara,Saldo Belum/tidak menjadi hak negara
3227.0,PENGADILAN AGAMA GRESIK,651544012941000                                                                                                                                                                                                                                 ,BPG 135 PENGADILAN AGAMA GRESIK 04,31/12/2024,0.0,0.0,0.0,0.0
3228.0,PENGADILAN AGAMA SURABAYA,653244012401000                                                                                                                                                                                                                                 ,BPG 135 PENGADILAN AGAMA SURABAYA QQ 01,31/12/2024,0.0,0.0,0.0,0.0
3229.0,PENGADILAN AGAMA SURABAYA,653194012411000                                                                                                                                                                                                                                 ,BPG 135 PENGADILAN AGAMA SURABAYA QQ 04,31/12/2024,0.0,0.0,0.0,0.0
3230.0,PENGADILAN NEGERI GRESIK,653240981501000                                                                                                                                                                                                                                 ,BPG 135 PENGADILAN NEGERI GRESIK 01,31/12/2024,0.0,0.0,0.0,0.0
3231.0,PENGADILAN NEGERI GRESIK,654440991381000                                                                                                                                                                                                                                 ,BPG 135 PENGADILAN NEGERI GRESIK 03,31/12/2024,0.0,0.0,0.0,0.0
3232.0,PENGADILAN MILITER  TINGGI III DI SURABAYA,653246633001000                                                                                                                                                                                                                                 ,BPG 135 PM TINGGI III SBY,31/12/2024,0.0,0.0,0.0,0.0
3233.0,PENGADILAN MILITER  TINGGI III DI SURABAYA,651556633011000                                                                                                                                                                                                                                 ,BPG 135 PM TINGGI III SBY,31/12/2024,0.0,0.0,0.0,0.0
3234.0,PENGADILAN NEGERI SURABAYA,653240981111000                                                                                                                                                                                                                                 ,BPG 135 PN SURABAYA,31/12/2024,0.0,0.0,0.0,0.0
3235.0,PENGADILAN NEGERI SURABAYA,654440991331000                                                                                                                                                                                                                                 ,BPG 135 PN SURABAYA,31/12/2024,0.0,0.0,0.0,0.0
3236.0,POLRES GRESIK,8100126444591000                                                                                                                                                                                                                                ,BPG 135 POLRES GRESIK,31/12/2024,0.0,0.0,0.0,0.0
